order_id,order_date,order_time,city,zone,rider_id,vehicle_type,order_type,distance_km,promised_delivery_mins,actual_delivery_mins,delay_mins,delivery_status,weather_condition,order_value_inr,delivery_attempts,rider_experience_yrs,rider_rating,gps_latitude,gps_longitude
ORD000585,2024-09-05,06:24,delhi,South,RID0132,van,Electronics,11.47,30,18.9,-11.1,On-Time,Clear,3295.05,1,0.7,3.8,16.158,72.0678
ORD000586,2024-04-16,21:20,Delhi,South,RID0016,auto,Food,4.47,90,96.1,6.1,Delayed,Clear,3515.79,1,7.8,3.4,,
ORD000587,2024-05-25,08:57,Kolkata,Central,RID0067,bike,Medicine,16.73,60,108.2,48.2,Delayed,Rain,2467.74,1,1.0,4.1,23.8983,86.7243
ORD000588,2024-02-14,14:24,Jaipur,West,RID0111,BIKE,Food,5.31,60,52.3,-7.7,On-Time,Clear,194.05,2,7.6,4.2,26.8423,80.0561
ORD000589,2024-11-06,20:26,Lucknow,North,RID0003,auto,Electronics,12.99,120,145.7,25.7,Delayed,Partly Cloudy,2867.42,2,2.1,3.6,31.0121,86.4339
ORD000590,2024-08-28,17:26,Kolkata ,West,RID0023,Cycle,Food,9.64,30,27.8,-2.2,On-Time,Clear,53.17,1,3.8,4.7,9.0385,87.0244
ORD000591,2024-03-26,16:26,Delhi,West,RID0134,Van,Electronics,0.69,60,39.4,-20.6,On-Time,Partly Cloudy,2760.07,1,4.4,3.8,15.2881,91.3341
ORD000592,2024-01-19,19:14,Delhi,South,RID0026,Bike,Food,11.7,30,43.2,13.2,Delayed,Clear,275.73,1,2.0,4.5,28.0689,80.8563
ORD000593,2024-12-03,13:00,Ahmedabad,West,RID0016,auto,Apparel,9.17,60,49.6,-10.4,On-Time,Clear,3056.29,1,4.7,4.5,32.0977,84.869
ORD000594,2024-05-31,15:28,Jaipur,East,RID0111,auto,Documents,10.21,60,120.8,60.8,Delayed,Fog,861.74,1,5.3,4.2,35.0882,93.6601
ORD000595,2024-01-23,20:34,Lucknow,South,RID0082,Van,Food,17.58,45,69.8,24.8,Delayed,Partly Cloudy,62.91,2,2.8,4.3,19.2647,81.7146
ORD000596,2024-12-30,15:12,Jaipur,Central,RID0107,AUTO,Electronics,11.48,60,66.7,6.7,Delayed,Clear,4457.99,2,3.8,3.6,25.1877,76.2707
ORD000597,2024-09-11,20:06,Pune,Central,RID0012,Cycle,Medicine,4.28,60,133.4,73.4,Delayed,Fog,953.88,2,1.3,4.2,29.3365,79.3603
ORD000598,2024-10-26,21:59,Hydrabad,East,RID0038,Bike,Documents,11.69,30,62.5,32.5,Delayed,Rain,2303.56,1,1.0,4.5,21.2747,92.9982
ORD000599,2024-11-28,16:06,Chennai,East,RID0133,Auto,Food,11.78,90,98.6,8.6,Delayed,Clear,1843.12,2,3.3,4.9,21.4381,90.849
ORD000600,2024-02-22,16:45,Hyderabad,North,,Auto,Documents,10.69,60,59.7,-0.3,On-Time,Partly Cloudy,3742.31,1,7.7,3.9,,
ORD000601,2024-01-20,11:26,Delhi,South,RID0028,Bike,Apparel,1.99,60,45.6,-14.4,On-Time,Clear,4895.76,1,4.1,4.8,30.6907,77.2775
ORD000602,2024-08-15,17:47,Jaipur,Central,,Bike,Apparel,17.81,90,81.9,-8.1,On-Time,Clear,1000.22,1,7.5,4.6,,
ORD000603,2024-03-30,14:03,Mumbai,North,RID0064,Cycle,Apparel,8.34,45,14.9,-30.1,On-Time,Clear,954.8,1,4.8,4.6,24.9037,78.4915
ORD000604,2024-03-09,21:09,Delhi,East,,cycle,Food,10.6,30,53.1,23.1,Delayed,Clear,279.09,1,2.9,3.4,22.0408,73.3969
ORD000605,2024-10-31,16:48,Jaipur,South,RID0104,cycle,Food,7.8,90,100.2,10.2,Delayed,Partly Cloudy,3535.57,2,0.6,3.8,31.991,79.9458
ORD000606,2024-02-07,16:10,Delhi,North,RID0039,AUTO,Food,17.04,45,34.2,-10.8,On-Time,Clear,4912.86,1,5.9,3.4,22.6341,76.9996
ORD000607,2024-02-16,22:04,Bangalore,,RID0086,BIKE,Electronics,1.24,45,25.6,-19.4,On-Time,Partly Cloudy,2748.61,1,5.3,4.7,12.6477,96.5622
ORD000608,2024-08-29,08:01,Hydrabad,Central,RID0075,Bike,Electronics,15.06,60,93.4,33.4,Delayed,Partly Cloudy,4565.39,1,1.8,3.7,18.4101,94.1863
ORD000609,2024-08-19,09:06,Delhi,Central,,AUTO,Electronics,0.57,90,106.7,16.7,Delayed,Partly Cloudy,4697.36,2,5.8,3.8,36.6821,84.1469
ORD000610,2024-05-05,21:35,Delhi,,RID0139,bike,Food,7.71,60,89.0,29.0,Delayed,Rain,654.95,2,5.6,3.7,16.3824,79.6518
ORD000611,2024-06-07,11:13,Chennai,Central,RID0118,bike,Electronics,15.65,60,83.7 mins,23.7,Delayed,Rain,3276.73,1,0.3,3.2,16.118,89.3724
ORD000612,2024-06-09,06:45,Jaipur,West,RID0032,cycle,Apparel,9.36,45,67.4,22.4,Delayed,Clear,4636.57,1,7.6,3.4,29.7816,79.1679
ORD000613,2024-12-11,12:24,Ahmedabad,North,RID0047,Van,Electronics,14.55,60,60.8,0.8,On-Time,Clear,4587.57,2,2.6,4.4,11.1449,83.1682
ORD000614,2024-06-01,19:03,Lucknow,East,,BIKE,Documents,2.26,90,106.4,16.4,Delayed,Rain,3530.54,1,7.3,4.1,23.9076,69.8774
ORD000615,2024-02-24,10:27,Jaipur,East,RID0035,cycle,Electronics,4.44,45,63.2,18.2,Delayed,Clear,1647.01,3,3.7,3.2,26.3487,88.3486
ORD000616,2024-05-26,22:49,Lucknow,South,RID0017,BIKE,Grocery,12.1,30,28.9,-1.1,On-Time,Clear,2875.14,2,0.5,4.5,19.6357,75.9229
ORD000617,2024-03-22,09:26,Jaipur,North,RID0070,Auto,Electronics,10.22,60,98.5,38.5,Delayed,Rain,2880.6,1,3.7,3.5,14.0345,68.9782
ORD000618,2024-01-25,09:09, Ahmedabad,North,RID0015,Bike,Electronics,4.3,90,99.1,9.1,Delayed,Clear,2777.4,1,2.6,3.7,28.9754,69.6278
ORD000619,2024-05-23,11:20,Kolkata ,Central,RID0093,van,Food,13.07,45,55.2,10.2,Delayed,Clear,2824.63,2,2.6,4.5,26.1444,70.851
ORD000620,2024-01-09,08:18,Pune,North,RID0039,bike,Grocery,9.47,60,51.1,-8.9,On-Time,Partly Cloudy,3066.1,1,7.1,4.7,25.0453,68.7378
ORD000621,2024-02-18,06:13,Ahmedabad,Central,RID0062,Bike,Food,8.19,60,28.5,-31.5,On-Time,Partly Cloudy,1143.08,1,1.0,4.1,19.47,94.356
ORD000622,2024-08-04,21:09,Lucknow,North,RID0049,auto,Electronics,14.07,60,54.7,-5.3,On-Time,Clear,3112.5,2,6.2,4.1,31.5814,74.8299
ORD000623,2024-12-16,08:41,Mumbai,East,RID0084,van,Apparel,4.16,60,97.4,37.4,Delayed,Clear,2986.53,1,2.4,4.8,8.6696,78.8372
ORD000624,2024-04-19,16:21,Delhi,East,RID0085,Cycle,Medicine,7.51,90,92.8,2.8,On-Time,Clear,1194.1,3,1.0,3.2,13.5747,82.7558
ORD000625,2024-02-06,10:01,Kolkata,West,RID0017,cycle,Documents,5.73,60,75.4,15.4,Delayed,Partly Cloudy,207.44,1,5.2,3.6,18.8105,81.9986
ORD000626,2024-09-17,08:54,Hydrabad,West,RID0136,cycle,Documents,4.52,90,148.3,58.3,Delayed,Rain,2994.37,1,5.5,3.2,8.4624,88.2705
ORD000627,2024-04-12,17:00,Pune,East,RID0147,bike,Food,4.22,120,122.1,2.1,On-Time,Clear,1202.22,3,1.5,4.9,18.0377,77.741
ORD000628,2024-06-08,17:06,Hyderabad,South,RID0131,Bike,Documents,16.3,30,53.5,23.5,Delayed,Partly Cloudy,4613.44,2,3.8,3.5,29.797,73.0274
ORD000629,2024-01-18,08:52,Jaipur,South,RID0105,cycle,Grocery,11.9,45,87.5,42.5,Delayed,Clear,3201.77,1,5.2,3.1,,
ORD000630,2024-12-13,22:49,Hyderabad,Central,RID0066,AUTO,Grocery,10.9,60,60.6,0.6,On-Time,Clear,3277.17,1,1.6,4.8,30.5789,71.2703
ORD000631,2024-08-23,06:30,Chennai,South,RID0060,Bike,Apparel,17.69,60,62.2,2.2,On-Time,Partly Cloudy,2108.87,2,5.0,4.8,30.5295,74.0398
ORD000632,2024-07-17,09:16,Chennai,West,RID0082,Cycle,Medicine,12.39,45,62.5,17.5,Delayed,Clear,4673.28,1,2.1,3.3,9.8823,75.2865
ORD000633,2024-11-02,16:15,Jaipur,Central,RID0028,bike,Documents,9.36,45,52.1,7.1,Delayed,Clear,522.9,1,5.6,4.4,28.6594,87.2623
ORD000634,2024-07-14,10:41,Hydrabad,South,RID0032,AUTO,Grocery,15.4,45,53.9,8.9,Delayed,Clear,2599.12,1,2.4,4.1,35.9693,78.3988
ORD000635,2024-11-20,17:48,Hyderabad,,RID0141,bike,Food,5.3,90,94.4,4.4,On-Time,Clear,3193.75,1,5.0,3.8,35.2817,94.4841
ORD000636,2024-06-10,06:00,Hydrabad,West,RID0111,Bike,Medicine,16.89,60,58.8,-1.2,On-Time,Clear,4773.47,1,1.7,4.3,11.2816,75.9747
ORD000637,2024-02-14,18:42,Ahmedabad,Central,RID0027,Auto,Grocery,15.15,60,54.1,-5.9,On-Time,Partly Cloudy,1206.42,1,0.4,3.5,9.3146,69.5364
ORD000638,2024-09-21,20:07,Ahmedabad,,RID0023,Auto,Documents,11.94,30,101.4,71.4,Delayed,Fog,1950.6,1,1.7,4.5,27.4953,79.528
ORD000639,2024-09-28,10:24,Lucknow,North,RID0029,Cycle,Grocery,16.81,90,111.6,21.6,Delayed,Clear,2555.88,1,0.6,3.1,28.3739,92.2321
ORD000640,2024-02-01,13:08, Ahmedabad,West,RID0099,van,Grocery,15.8,60,84.4,24.4,Delayed,Clear,1603.4,2,1.5,3.0,12.2841,69.2629
ORD000641,2024-06-13,13:26,Chennai,Central,RID0046,bike,Documents,11.13,60,97.7,37.7,Delayed,Fog,2144.14,1,5.2,4.5,31.8247,72.9957
ORD000642,2024-04-17,19:39,Delhi,West,RID0065,Auto,Food,4.76,60,76.5,16.5,Delayed,Clear,3634.64,1,6.6,4.6,21.9039,80.1472
ORD000643,2024-08-08,09:50,Ahmedabad,North,RID0097,Van,Food,9.26,60,87.1,27.1,Delayed,Clear,3375.25,2,1.6,3.8,8.2834,92.8707
ORD000644,2024-07-29,07:17,Bangaluru,North,RID0075,van,Food,8.38,30,52.8,22.8,Delayed,Rain,4933.41,1,5.3,4.7,33.2912,86.2303
ORD000645,2024-06-07,16:22,Hyderabad,East,RID0030,Bike,Apparel,17.55,90,93.9,3.9,On-Time,Clear,2578.48,1,0.7,3.9,32.8342,96.75
ORD000646,2024-02-16,18:32,Mumbai,East,RID0007,Auto,Food,16.95,60,138.6,78.6,Delayed,Rain,970.46,3,6.9,3.5,,
ORD000647,2024-02-23,22:46,Ahmedabad,West,RID0032,Bike,Grocery,5.24,60,78.1,18.1,Delayed,Fog,981.45,1,4.3,5.0,29.0933,74.2469
ORD000648,2024-01-15,21:54,Kolkata ,Central,RID0106,AUTO,Food,12.38,90,57.7,-32.3,On-Time,Clear,4951.74,1,1.3,3.6,17.4214,68.0603
ORD000649,2024-09-11,10:21,Lucknow,,RID0111,van,Electronics,12.9,60,61.6,1.6,On-Time,Clear,3359.51,1,4.6,3.9,34.5391,81.4005
ORD000650,2024-04-14,16:38,Delhi,East,RID0093,Bike,Food,8.86,45,32.9,-12.1,On-Time,Clear,675.41,2,7.8,4.5,22.6607,91.3245
ORD000651,2024-05-20,15:01,chennai,West,RID0147,auto,Apparel,6.18,60,56.6,-3.4,On-Time,Clear,232.13,3,2.7,4.3,25.37,81.5659
ORD000652,2024-12-18,21:18,Chennai,East,RID0031,cycle,Documents,7.46,30,49.7,19.7,Delayed,Fog,1092.36,1,4.1,5.0,12.1579,95.1785
ORD000653,2024-02-01,15:13,Bangalore,Central,RID0084,Cycle,Food,7.25,45,45.7,0.7,On-Time,Rain,2757.63,1,7.6,3.9,28.5569,93.842
ORD000654,2024-06-03,12:24,Lucknow,West,RID0080,Auto,Food,16.04,90,197.4,107.4,Delayed,Rain,524.24,2,6.2,3.7,20.3956,89.3808
ORD000655,2024-04-01,14:35, Ahmedabad,West,RID0009,cycle,Electronics,11.52,60,77.8,17.8,Delayed,Clear,796.61,1,7.0,4.3,32.4575,71.3602
ORD000656,2024-09-17,21:45, Ahmedabad,East,RID0088,BIKE,Documents,4.43,45,79.1,34.1,Delayed,Rain,635.28,2,7.7,4.8,22.3289,80.1837
ORD000657,2024-12-23,19:46,Ahmedabad,East,RID0067,auto,Grocery,1.58,60,142.9,82.9,Delayed,Rain,3027.06,2,6.6,5.0,13.7589,93.1887
ORD000658,2024-03-29,08:10,Hyderabad,North,,van,Documents,1.23,45,80.5,35.5,Delayed,Partly Cloudy,942.22,1,4.1,4.6,24.5372,80.446
ORD000659,2024-07-20,06:05,Hyderabad,South,RID0117,Van,Apparel,7.29,120,113.6,-6.4,On-Time,Partly Cloudy,2032.06,1,5.4,3.4,21.6676,68.4381
ORD000660,2024-11-04,19:10,Kolkata ,East,RID0070,bike,Grocery,13.49,120,119.1,-0.9,On-Time,Partly Cloudy,2344.21,1,7.8,3.9,23.5075,82.9032
ORD000661,2024-02-29,14:04,MUMBAI,North,RID0123,Cycle,Grocery,1.6,120,159.1,39.1,Delayed,Fog,3934.65,1,4.6,4.4,30.825,88.8893
ORD000662,2024-07-28,09:16,Lucknow,West,RID0004,van,Electronics,5.52,60,61.4,1.4,On-Time,Clear,1289.48,1,3.8,4.1,35.8827,76.5587
ORD000663,2024-06-18,08:59,Pune,West,RID0149,Van,Food,1.91,30,60.0,30.0,Delayed,Clear,3726.03,2,3.1,4.7,16.1768,69.8462
ORD000664,2024-10-02,18:33,Hyderabad,North,RID0028,Bike,Grocery,15.47,45,74.3,29.3,Delayed,Clear,4740.65,1,4.2,4.3,13.583,83.5115
ORD000665,2024-10-13,19:39,Jaipur,South,RID0066,bike,Apparel,12.8,30,54.7,24.7,Delayed,Clear,1263.51,1,3.4,3.1,13.7901,86.6812
ORD000666,2024-05-31,21:26,Delhi,South,RID0150,BIKE,Grocery,7.09,90,121.3,31.3,Delayed,Rain,4500.49,2,1.3,4.9,13.8775,76.5089
ORD000667,2024-06-06,20:23,Bangalore,West,RID0126,van,Electronics,3.12,45,61.1,16.1,Delayed,Rain,2643.02,1,2.0,3.1,28.8025,83.0914
ORD000668,2024-04-16,16:19,Lucknow,Central,RID0120,van,Electronics,14.84,120,111.8,-8.2,On-Time,Clear,-1.0,2,6.0,4.1,31.1013,87.9256
ORD000669,2024-11-25,18:50,Hydrabad,Central,RID0049,Auto,Food,1.65,60,82.3,22.3,Delayed,Rain,4183.02,1,0.5,5.0,16.1418,95.6531
ORD000670,2024-05-02,16:49,Hyderabad,Central,RID0069,Cycle,Medicine,6.81,90,61.2,-28.8,On-Time,Partly Cloudy,4165.38,2,7.5,4.6,19.051,77.7648
ORD000671,2024-03-22,17:23,Bangalore,Central,RID0019,BIKE,Food,13.78,90,127.8,37.8,Delayed,Clear,356.21,1,0.6,3.8,29.2387,92.5328
ORD000672,2024-11-17,16:09,MUMBAI,Central,RID0086,Cycle,Grocery,8.24,30,39.0,9.0,Delayed,Clear,3563.99,1,1.3,3.9,25.7894,79.4724
ORD000673,2024-01-12,10:37,Hyderabad,East,RID0063,Bike,Apparel,10.78,120,123.4,3.4,On-Time,Partly Cloudy,290.71,1,2.1,3.5,8.4694,73.5939
ORD000674,2024-06-21,22:53,MUMBAI,Central,RID0034,BIKE,Medicine,9.01,60,80.8,20.8,Delayed,Fog,3806.73,1,4.7,3.5,30.9851,85.7038
ORD000675,2024-02-02,14:45,Chennai,North,RID0112,Bike,Electronics,11.74,60,79.0,19.0,Delayed,Fog,2194.23,1,5.0,3.5,32.6916,90.9032
ORD000676,2024-12-03,10:57, Ahmedabad,East,RID0100,Bike,Apparel,5.68,60,120.9,60.9,Delayed,Rain,1392.54,3,6.7,3.2,13.4789,82.9459
ORD000677,2024-02-22,09:14,Bangaluru,East,RID0046,Bike,Documents,12.25,120,154.7,34.7,Delayed,Rain,1053.31,1,7.7,4.7,23.8123,82.2873
ORD000678,2024-07-02,21:34,Chennai,East,RID0040,auto,Medicine,8.17,90,92.9,2.9,On-Time,Clear,2242.81,1,3.9,3.2,33.1962,81.6134
ORD000679,2024-09-18,09:24,Hyderabad,Central,RID0076,cycle,Apparel,13.07,45,43.8,-1.2,On-Time,Clear,243.67,1,7.0,3.5,12.7506,82.4873
ORD000680,2024-06-10,06:13,Chennai,West,RID0104,AUTO,Electronics,6.44,45,34.4,-10.6,On-Time,Partly Cloudy,992.73,1,4.1,3.4,20.0512,84.7946
ORD000681,2024-05-24,09:53,delhi,South,RID0120,Cycle,Grocery,8.82,60,71.8,11.8,Delayed,Partly Cloudy,1148.48,1,2.1,4.2,10.6485,68.1268
ORD000682,2024-01-23,15:57,Delhi,South,RID0046,AUTO,Electronics,6.79,45,51.6,6.6,Delayed,Clear,2369.12,3,5.5,4.2,22.4825,80.8336
ORD000683,2024-06-30,12:57,Jaipur,Central,RID0076,BIKE,Documents,10.36,45,37.8,-7.2,On-Time,Partly Cloudy,1666.19,1,7.6,4.3,23.3236,76.99
ORD000684,2024-11-11,06:57,Kolkata ,Central,RID0003,van,Electronics,9.77,30,27.1,-2.9,On-Time,Partly Cloudy,2013.92,2,6.7,4.9,30.7265,85.6989
ORD000685,2024-11-12,10:38,Ahmedabad,East,RID0100,Cycle,Apparel,222.12,45,53.3,8.3,Delayed,Clear,3529.35,1,7.8,4.6,13.5443,88.2598
ORD000686,2024-08-08,10:19,Jaipur,West,,BIKE,Medicine,12.37,45,50.7,5.7,Delayed,Clear,4628.12,1,6.2,3.4,17.2383,93.0065
ORD000687,2024-07-13,13:15,Mumbai,North,RID0055,van,Electronics,1.44,45,49.0,4.0,On-Time,Clear,2231.24,3,6.4,3.2,10.3512,93.2143
ORD000688,2024-07-30,22:09,Bangalore,,RID0029,Bike,Apparel,8.62,60,60.5,0.5,On-Time,Clear,4343.88,1,1.7,4.7,22.9886,88.9595
ORD000689,2024-01-01,18:54,Lucknow,West,RID0042,bike,Grocery,4.5,60,53.2,-6.8,On-Time,Clear,1498.56,2,1.6,4.0,23.2479,89.5126
ORD000690,2024-11-16,15:31,Jaipur,South,RID0138,Auto,Food,13.02,30,41.7,11.7,Delayed,Partly Cloudy,1194.62,1,0.4,3.2,12.462,75.7644
ORD000691,2024-07-02,06:31,Mumbai,Central,RID0011,AUTO,Food,13.06,90,102.8,12.8,Delayed,Partly Cloudy,2084.16,1,0.9,4.2,22.9115,86.9636
ORD000692,2024-10-08,21:03,Mumbai,South,RID0113,Auto,Food,16.18,30,48.3,18.3,Delayed,Clear,-1.0,2,2.8,3.5,27.3583,86.5503
ORD000693,2024-04-29,12:48,Bangalore,East,RID0043,BIKE,Documents,11.11,60,82.3,22.3,Delayed,Clear,1480.51,1,0.3,3.9,22.9189,72.9444
ORD000694,2024-07-30,18:49,Mumbai,South,RID0121,auto,Apparel,13.45,90,136.5,46.5,Delayed,Rain,4694.36,2,5.8,4.9,8.5109,68.5114
ORD000695,2024-08-26,22:22,Ahmedabad,North,RID0051,Bike,Medicine,4.26,90,94.8,4.8,On-Time,Clear,2256.47,1,0.4,3.5,25.1435,77.8438
ORD000696,2024-08-25,14:54,Hydrabad,Central,RID0036,van,Documents,8.2,30,55.6,25.6,Delayed,Clear,330.18,1,4.0,3.7,29.3738,93.9458
ORD000697,2024-03-01,15:23,Jaipur,South,RID0015,Van,Apparel,15.08,60,42.8,-17.2,On-Time,Clear,242.08,2,3.1,3.9,35.5238,76.2524
ORD000698,2024-09-27,19:10,Pune,East,RID0139,Van,Food,12.84,60,76.2,16.2,Delayed,Clear,3928.17,1,1.4,3.1,15.7914,88.522
ORD000699,2024-09-08,19:45,Jaipur,South,RID0079,Van,Documents,14.73,90,119.1,29.1,Delayed,Clear,4999.47,1,6.4,5.0,35.6332,78.3138
ORD000700,2024-10-24,09:20,Pune,,RID0028,bike,Food,7.97,30,19.7,-10.3,On-Time,Clear,1204.67,1,3.7,5.0,29.0064,82.7611
ORD000701,2024-02-15,10:39,Hyderabad,West,RID0118,AUTO,Grocery,12.26,60,75.2,15.2,Delayed,Clear,1983.34,2,1.4,3.2,30.6846,96.923
ORD000702,2024-05-22,08:36,Bangaluru,East,RID0018,AUTO,Apparel,14.07,90,116.6,26.6,Delayed,Clear,895.98,1,6.7,4.9,18.3171,68.2865
ORD000703,2024-04-27,21:50,Delhi,Central,RID0048,Auto,Electronics,15.74,45,74.8,29.8,Delayed,Rain,1441.71,1,1.7,3.0,29.3998,70.4837
ORD000704,2024-01-31,16:42,Pune,West,RID0099,Cycle,Apparel,17.89,45,82.2,37.2,Delayed,Fog,4163.51,1,1.3,3.1,31.4866,72.3755
ORD000705,2024-07-18,06:51,Bangalore,,RID0032,Van,Documents,17.4,90,100.2,10.2,Delayed,Clear,4975.72,1,3.5,4.2,14.3794,81.6833
ORD000706,2024-10-24,17:30,Kolkata,West,,Auto,Food,8.79,60,74.4,14.4,Delayed,Clear,2118.32,3,5.7,4.1,,
ORD000707,2024-04-02,11:46,Ahmedabad,West,RID0103,Cycle,Documents,2.33,45,81.9,36.9,Delayed,Fog,-1.0,1,4.6,4.5,36.0335,79.0173
ORD000708,2024-08-21,10:24,MUMBAI,Central,RID0076,auto,Food,12.91,90,134.7,44.7,Delayed,Partly Cloudy,55.59,2,1.8,4.7,31.2119,96.4119
ORD000709,2024-06-28,12:40,Jaipur,South,RID0072,cycle,Documents,12.38,45,55.5,10.5,Delayed,Rain,3607.08,1,2.9,5.0,25.9226,96.3648
ORD000710,2024-11-29,07:48,Hyderabad,North,RID0112,Cycle,Grocery,0.82,45,49.8,4.8,On-Time,Clear,191.54,1,1.6,3.1,27.6777,73.935
ORD000711,2024-02-22,10:16,Kolkata,West,RID0065,cycle,Grocery,9.48,90,129.0,39.0,Delayed,Clear,3524.46,1,5.5,3.3,22.4601,68.1634
ORD000712,2024-12-05,17:55,Ahmedabad,West,RID0057,auto,Medicine,1.86,45,83.9,38.9,Delayed,Fog,1421.1,1,2.1,3.0,17.537,85.3672
ORD000713,2024-03-11,09:47,Hydrabad,East,RID0081,Auto,Electronics,2.51,60,88.1,28.1,Delayed,Partly Cloudy,134.61,1,5.2,3.2,30.4524,79.5463
ORD000714,2024-05-19,16:20,Delhi,Central,RID0149,bike,Electronics,16.52,30,54.6,24.6,Delayed,Clear,2941.6,2,4.9,3.1,35.1828,88.4236
ORD000715,2024-04-11,12:49,Delhi,Central,RID0071,auto,Medicine,15.98,60,68.8,8.8,Delayed,Partly Cloudy,2951.79,1,5.4,3.2,18.5381,77.3829
ORD000716,2024-03-15,07:42,Pune,Central,RID0103,auto,Food,14.3,60,66.4,6.4,Delayed,Clear,1029.97,3,6.4,3.8,33.127,86.0966
ORD000717,2024-03-23,22:58,Chennai,South,RID0123,van,Electronics,9.31,30,25.6,-4.4,On-Time,Clear,3204.54,1,6.0,3.6,11.5,94.0597
ORD000718,2024-11-07,22:27,Hyderabad,West,RID0092,auto,Medicine,16.17,90,110.6,20.6,Delayed,Clear,2774.0,1,3.3,4.3,19.0082,90.7903
ORD000719,2024-06-18,20:45,Hyderabad,Central,RID0024,BIKE,Medicine,7.82,90,92.9,2.9,On-Time,Clear,1604.34,1,0.6,4.2,21.1298,72.8091
ORD000720,2024-01-22,20:34,Pune,North,RID0074,bike,Medicine,1.3,90,119.2,29.2,Delayed,Partly Cloudy,3845.28,2,3.2,4.3,21.9624,89.1947
ORD000721,2024-07-22,22:48,Kolkata,West,RID0006,Van,Food,5.68,45,52.5,7.5,Delayed,Partly Cloudy,3361.6,1,1.2,4.6,34.9171,81.025
ORD000722,2024-10-28,12:49,Chennai,East,RID0035,Cycle,Medicine,1.64,45,76.6,31.6,Delayed,Fog,4529.88,1,3.7,3.2,29.7643,79.8432
ORD000723,2024-01-02,15:46,Bangalore,Central,RID0071,van,Electronics,3.84,60,89.2,29.2,Delayed,Fog,1619.22,1,5.1,3.6,19.8926,96.5151
ORD000724,2024-04-02,14:44,Chennai,North,,bike,Food,9.69,45,82.4,37.4,Delayed,Rain,2572.09,1,4.2,3.6,22.2803,82.3406
ORD000725,2024-06-11,11:45,delhi,East,RID0057,Auto,Apparel,12.13,90,156.0,66.0,Delayed,Rain,3142.74,1,4.5,3.6,17.0865,92.028
ORD000726,2024-02-19,07:25, Ahmedabad,West,RID0050,Auto,Food,3.38,45,58.0,13.0,Delayed,Clear,577.94,2,2.0,4.7,,
ORD000727,2024-02-23,12:34,Kolkata ,North,RID0077,van,Electronics,17.98,60,75.9,15.9,Delayed,Clear,3726.88,1,4.8,3.3,24.4823,75.4972
ORD000728,2024-12-17,08:37,Hyderabad,West,RID0076,BIKE,Apparel,7.95,45,61.7,16.7,Delayed,Clear,3771.58,1,4.2,4.1,31.8731,84.6017
ORD000729,2024-04-14,17:20,Mumbai,North,RID0126,cycle,Grocery,5.97,90,121.6,31.6,Delayed,Clear,1164.2,1,0.9,3.8,33.5196,70.2103
ORD000730,2024-04-09,15:28,Lucknow,South,RID0055,Auto,Electronics,1.37,90,100.8,10.8,Delayed,Partly Cloudy,3504.98,1,1.4,3.5,8.0361,81.5883
ORD000731,2024-04-17,17:13,Ahmedabad,East,RID0137,Auto,Grocery,17.08,90,96.3,6.3,Delayed,Clear,2882.6,1,1.4,4.2,26.762,85.2696
ORD000732,2024-06-10,08:00,Mumbai,West,RID0148,Cycle,Electronics,17.7,90,96.8,6.8,Delayed,Partly Cloudy,2354.88,1,7.0,3.7,25.139,77.6332
ORD000733,2024-09-20,10:28,Mumbai,East,RID0020,cycle,Apparel,13.54,90,109.3,19.3,Delayed,Partly Cloudy,1801.66,1,3.6,3.8,12.6504,70.0565
ORD000734,2024-03-12,13:50, Ahmedabad,Central,RID0028,Bike,Grocery,15.94,45,5.9,-39.1,On-Time,Clear,776.17,1,5.2,4.1,17.4437,96.2892
ORD000735,2024-03-22,18:43,Lucknow,Central,RID0030,bike,Electronics,13.76,45,82.0,37.0,Delayed,Clear,2050.75,1,6.6,4.7,8.9545,90.487
ORD000736,2024-12-13,21:33,Lucknow,West,RID0003,cycle,Medicine,9.03,120,110.7,-9.3,On-Time,Clear,1183.56,1,3.8,4.5,,
ORD000737,2024-12-30,14:05,Bangalore,,RID0126,auto,Apparel,12.93,60,47.5,-12.5,On-Time,Clear,4822.89,1,3.1,4.3,21.8033,77.502
ORD000738,2024-06-15,08:56,Jaipur,Central,RID0064,Auto,Apparel,9.67,90,90.5,0.5,On-Time,Clear,2527.1,1,4.8,3.5,11.5104,69.3082
ORD000739,2024-09-05,12:34,Chennai,West,RID0055,bike,Medicine,5.6,60,75.4,15.4,Delayed,Clear,2134.3,2,6.8,4.7,31.3855,90.501
ORD000740,2024-12-06,07:59,Mumbai,South,,van,Grocery,14.25,60,42.3,-17.7,On-Time,Partly Cloudy,4953.61,1,4.9,4.6,14.3893,94.8726
ORD000741,2024-11-19,10:55,Pune,South,RID0117,auto,Documents,8.02,60,75.3,15.3,Delayed,Clear,843.81,1,6.5,4.0,8.4766,79.7426
ORD000742,2024-02-15,16:28,Bangaluru,East,RID0031,auto,Medicine,9.41,90,73.0,-17.0,On-Time,Partly Cloudy,-1.0,2,2.6,4.3,33.2855,88.179
ORD000743,2024-11-15,18:41,Jaipur,North,RID0061,Auto,Medicine,4.88,45,49.7,4.7,On-Time,Clear,1288.51,1,4.7,3.4,27.4268,73.4878
